1.0369e+05
1.0926e+06
1.1289e+06
1.1304e+06
1.1307e+06
1.1309e+06
1.1465e+06
1.1475e+05
1.1528e+06
1.1531e+06
1.1533e+06
1.1552e+06
1.1554e+06
1.156e+06
1.2073e+06
1.2097e+06
1.2276e+06
1.2302e+06
1.2689e+06
1.2718e+06
1.2786e+06
1.2802e+06
1.281e+06
1.2835e+06
1.2858e+06
1.2862e+06
1.2911e+06
1.3284e+06
1.3293e+06
1.3315e+06
1.4032e+06
1.4182e+05
14877
1.5185e+06
1.5207e+06
1.5216e+06
1.522e+06
1.5266e+06
1.6289e+05
1785
1.8331e+05
1834
1.8625e+06
1.8629e+06
1.8635e+06
1876
1.8784e+06
1.8867e+06
1.9094e+06
1.9136e+06
1.9168e+05
1925
1.9252e+05
1.9262e+05
1.9288e+06
1.9375e+06
1.9399e+06
1964
1.9971e+05
2.01e+05
2.0107e+05
2.0198e+06
2.0539e+06
2067
2.0896e+06
2.0899e+06
2.0909e+06
2.0934e+06
2.0941e+06
2.1089e+05
2.1583e+05
2.2269e+05
2.2412e+05
2.3284e+05
2387
2.469e+06
2.4745e+06
2.4826e+06
2.4902e+06
2.7622e+05
2.7754e+05
2.8498e+05
2.8545e+06
2.8552e+06
2.8553e+06
2.8988e+05
2.8996e+05
2.9209e+05
2.9361e+06
2.9365e+06
2.9367e+06
2.9368e+06
29376
2.9377e+06
2.9391e+06
2.9476e+05
2.9481e+06
2.9499e+06
3.0298e+06
3.0302e+06
3.0509e+06
3.0774e+06
3.105e+05
314
3.1892e+05
3.2013e+05
3.2034e+05
3.2351e+05
3.2485e+05
3.2490e+05
3.2512e+05
3.2542e+05
3.2614e+05
3.4299e+06
3.4312e+06
3.4331e+06
3.4445e+06
3.4463e+06
3.4473e+06
3.4477e+06
3.49e+06
3.5157e+06
3.559e+06
38321
4.4309e+06
4.4331e+06
4.4456e+06
4.5102e+06
4.6499e+05
4.6502e+05
4.7228e+05
4.7479e+06
4.7604e+06
4.7697e+06
4.8049e+06
4.858e+06
4.8616e+06
4.8696e+06
4.8821e+06
4.8828e+06
4.9434e+06
4.9708e+06
4.9953e+06
4.9994e+06
5.0524e+06
5.0582e+05
5.0799e+05
5.1256e+05
5.1411e+05
5.1767e+05
5.2002e+05
5.2027e+05
5.2065e+05
5.2274e+08
5.2293e+08
5.2305e+08
53858
5.3939e+05
5.4146e+05
5.4176e+05
5.4199e+05
5.4253e+05
5.4375e+05
5.448e+05
5.4717e+05
5.4921e+05
5.5214e+05
6.8765e+05
6.8976e+05
6.9389e+05
6.9438e+05
6.9508e+05
6.9633e+05
72324
74410
7.6426e+05
7.8258e+05
7.8454e+05
7.8514e+05
7.9513e+05
7.9996e+05
8.6375e+05
8.6496e+05
8.868e+05
8.8702e+05
8.8721e+05
8.8761e+05
8.8817e+05
8.8824e+05
91013
9.2292e+05
9.2302e+05
9.2324e+05
9.2412e+05
92504
9.3431e+05
9.3435e+05
94006
9.5087e+05
9.5199e+05
9586
